Image ID,Image name,Annotation status,Points,ASC,AUC,AUS,BRY,CBW,CNCAC,CNTR,CRB,EOBSS,ESS,ESUR,MOB,MOG,SPMSI,WPOT,SC,SHAD,Unc,MAAR,MAECG,MAEFR,MAEN,MAENG,MAENRC,MAFG,MAFR,MAGB,MALCB,MASB,MASG,MASR
3421873,IMG_0095.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,3.000,0.000,0.000,0.000,0.000,4.000,8.000,72.000,0.000,0.000,0.000,2.000,4.000,0.000,0.000
3421872,IMG_0096.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3421871,IMG_0097.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3421870,IMG_0098.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,49.000,0.000,1.000,0.000,2.000,2.000,0.000,22.000
3421869,IMG_0099.jpg,Unconfirmed,100,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,61.000,0.000,0.000,0.000,0.000,3.000,0.000,9.000
3421868,IMG_0100.jpg,Unconfirmed,100,0.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,23.000,0.000,2.000,0.000,1.000,16.000,0.000,35.000
3421867,IMG_0101.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,23.000,1.000,32.000,0.000,1.000,0.000,9.000,1.000,0.000,21.000
3421866,IMG_0102.jpg,Unconfirmed,100,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,1.000,25.000,0.000,39.000,0.000,0.000,0.000,0.000,6.000,0.000,14.000
3421865,IMG_0103.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0.000,47.000,0.000,2.000,0.000,0.000,3.000,0.000,10.000
3421863,IMG_0104.jpg,Unconfirmed,100,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,15.000,1.000,47.000,0.000,1.000,0.000,0.000,11.000,0.000,16.000
3421861,IMG_0105.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,50.000,0.000,2.000,0.000,2.000,3.000,0.000,5.000
3421860,IMG_0106.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,30.000,0.000,1.000,0.000,2.000,7.000,0.000,40.000
3421859,IMG_0107.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,33.000,4.000,18.000,0.000,1.000,0.000,0.000,14.000,0.000,29.000
3421858,IMG_0108.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,11.000,1.000,21.000,0.000,2.000,0.000,5.000,11.000,1.000,41.000
3421857,IMG_0110.jpg,Unconfirmed,100,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,27.000,0.000,45.000,0.000,1.000,0.000,0.000,12.000,0.000,9.000
3421856,IMG_0116.jpg,Unconfirmed,100,0.000,6.000,11.000,0.000,1.000,5.000,8.000,0.000,0.000,1.000,4.000,2.000,0.000,26.000,0.000,21.000,0.000,0.000,0.000,1.000,0.000,4.000,0.000,4.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000
3421855,IMG_0117.jpg,Unconfirmed,100,0.000,5.000,20.000,0.000,0.000,1.000,3.000,0.000,0.000,3.000,19.000,1.000,0.000,9.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,9.000,0.000,0.000,0.000,1.000,4.000,0.000,5.000
3421854,IMG_0118.jpg,Unconfirmed,100,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,89.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3421853,IMG_0119.jpg,Unconfirmed,100,0.000,0.000,38.000,0.000,2.000,1.000,7.000,0.000,0.000,0.000,4.000,2.000,0.000,12.000,0.000,18.000,0.000,0.000,0.000,1.000,0.000,3.000,0.000,9.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000
3421852,IMG_0120.jpg,Unconfirmed,100,0.000,1.000,22.000,0.000,1.000,6.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000
3421851,IMG_0121.jpg,Unconfirmed,100,3.000,6.000,40.000,0.000,1.000,2.000,6.000,0.000,0.000,0.000,2.000,0.000,0.000,17.000,0.000,11.000,1.000,0.000,0.000,1.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,3.000,3.000,0.000,0.000
3421850,IMG_0122.jpg,Unconfirmed,100,0.000,8.000,27.000,0.000,1.000,11.000,9.000,0.000,0.000,1.000,9.000,0.000,0.000,17.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000
3421849,IMG_0123.jpg,Unconfirmed,100,1.000,4.000,6.000,0.000,1.000,0.000,9.000,0.000,1.000,1.000,8.000,1.000,0.000,40.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,8.000,0.000,4.000
3421848,IMG_0124.jpg,Unconfirmed,100,0.000,2.000,27.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,1.000,0.000,16.000,0.000,29.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,2.000,0.000,3.000,10.000,0.000,2.000
3421847,IMG_0125.jpg,Unconfirmed,100,0.000,3.000,30.000,0.000,2.000,3.000,3.000,0.000,0.000,1.000,6.000,6.000,0.000,17.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,0.000,9.000
3421846,IMG_0126.jpg,Unconfirmed,100,1.000,5.000,30.000,0.000,1.000,0.000,4.000,0.000,0.000,0.000,3.000,1.000,0.000,13.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,4.000,0.000,0.000,0.000,4.000,6.000,0.000,1.000
3421845,IMG_0127.jpg,Unconfirmed,100,5.000,5.000,21.000,0.000,4.000,1.000,1.000,0.000,0.000,0.000,4.000,3.000,0.000,22.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,10.000,0.000,0.000,0.000,0.000,5.000,0.000,5.000
3421844,IMG_0128.jpg,Unconfirmed,100,1.000,8.000,4.000,0.000,3.000,1.000,1.000,0.000,0.000,4.000,6.000,2.000,0.000,9.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,7.000,0.000,0.000,0.000,5.000,4.000,0.000,29.000
3421843,IMG_0129.jpg,Unconfirmed,100,1.000,1.000,8.000,0.000,3.000,2.000,0.000,0.000,0.000,7.000,2.000,4.000,0.000,10.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,2.000,0.000,3.000,14.000,0.000,13.000
3421842,IMG_0130.jpg,Unconfirmed,100,1.000,10.000,5.000,0.000,0.000,3.000,0.000,0.000,0.000,8.000,2.000,0.000,0.000,48.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,11.000,0.000,3.000
3421841,IMG_0131.jpg,Unconfirmed,100,0.000,3.000,7.000,0.000,0.000,0.000,1.000,0.000,0.000,6.000,4.000,2.000,0.000,7.000,0.000,15.000,1.000,0.000,0.000,1.000,0.000,2.000,2.000,6.000,0.000,2.000,0.000,11.000,28.000,0.000,2.000
3421840,IMG_0133.jpg,Unconfirmed,100,1.000,6.000,9.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,1.000,0.000,0.000,38.000,0.000,9.000,1.000,0.000,0.000,0.000,0.000,6.000,4.000,6.000,0.000,3.000,0.000,0.000,7.000,0.000,0.000
3421839,IMG_0134.jpg,Unconfirmed,100,0.000,6.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,13.000,0.000,1.000,0.000,16.000,14.000,0.000,2.000
3421838,IMG_0135.jpg,Unconfirmed,100,0.000,10.000,4.000,0.000,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,27.000,0.000,0.000,0.000,0.000,6.000,0.000,2.000,23.000,0.000,1.000,0.000,0.000,7.000,0.000,4.000
3421836,IMG_0136.jpg,Unconfirmed,100,1.000,5.000,5.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,40.000,0.000,0.000,0.000,2.000,4.000,0.000,4.000
3421835,IMG_0137.jpg,Unconfirmed,100,1.000,5.000,6.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,16.000,0.000,19.000,0.000,0.000,0.000,0.000,1.000,6.000,0.000,19.000,0.000,0.000,0.000,0.000,4.000,0.000,17.000
3421834,IMG_0138.jpg,Unconfirmed,100,0.000,2.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,10.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,40.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000
3421832,IMG_0139.jpg,Unconfirmed,100,0.000,6.000,7.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,17.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,31.000,0.000,2.000,0.000,0.000,2.000,0.000,1.000
3421831,IMG_0140.jpg,Unconfirmed,100,0.000,2.000,6.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,27.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,18.000,0.000,1.000,0.000,17.000,12.000,0.000,6.000
3421829,IMG_0141.jpg,Unconfirmed,100,0.000,5.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,11.000,0.000,0.000,0.000,0.000,1.000,5.000,1.000,28.000,0.000,1.000,0.000,1.000,10.000,0.000,4.000
3421827,IMG_0142.jpg,Unconfirmed,100,0.000,5.000,4.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,8.000,0.000,20.000,0.000,0.000,0.000,0.000,2.000,1.000,1.000,34.000,0.000,0.000,0.000,0.000,14.000,0.000,8.000
3421826,IMG_0143.jpg,Unconfirmed,100,0.000,5.000,4.000,0.000,0.000,0.000,5.000,0.000,0.000,1.000,5.000,0.000,0.000,10.000,0.000,16.000,0.000,0.000,0.000,0.000,1.000,11.000,0.000,25.000,0.000,0.000,0.000,1.000,7.000,0.000,9.000
3421825,IMG_0144.jpg,Unconfirmed,100,0.000,12.000,2.000,0.000,4.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,12.000,1.000,0.000,0.000,0.000,0.000,1.000,2.000,9.000,0.000,0.000,0.000,0.000,13.000,0.000,5.000
3421824,IMG_0145.jpg,Unconfirmed,100,2.000,4.000,6.000,0.000,2.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,0.000,30.000,0.000,20.000,0.000,0.000,0.000,1.000,1.000,2.000,0.000,11.000,0.000,0.000,0.000,0.000,7.000,0.000,9.000
3421822,IMG_0146.jpg,Unconfirmed,100,0.000,7.000,3.000,0.000,5.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,18.000,0.000,31.000,0.000,0.000,0.000,0.000,2.000,6.000,0.000,19.000,0.000,1.000,0.000,0.000,1.000,0.000,4.000
3421821,IMG_0147.jpg,Unconfirmed,100,0.000,17.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,49.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,8.000,1.000,8.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000
3421820,IMG_0148.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,2.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
3421819,IMG_0149.jpg,Unconfirmed,100,0.000,9.000,11.000,0.000,2.000,0.000,6.000,0.000,0.000,0.000,1.000,0.000,0.000,34.000,0.000,13.000,0.000,0.000,0.000,0.000,8.000,2.000,3.000,5.000,0.000,1.000,0.000,0.000,4.000,0.000,1.000
3421818,IMG_0150.jpg,Unconfirmed,100,0.000,9.000,13.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,22.000,0.000,23.000,3.000,0.000,0.000,0.000,4.000,0.000,6.000,8.000,0.000,0.000,0.000,0.000,6.000,0.000,1.000
3421816,IMG_0151.jpg,Unconfirmed,100,0.000,5.000,8.000,0.000,5.000,0.000,1.000,0.000,0.000,5.000,1.000,3.000,0.000,25.000,0.000,22.000,4.000,0.000,0.000,1.000,0.000,6.000,7.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000
3421815,IMG_0152.jpg,Unconfirmed,100,0.000,9.000,7.000,0.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,20.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,9.000,0.000,0.000,0.000,0.000,6.000,0.000,11.000
3421814,IMG_0153.jpg,Unconfirmed,100,2.000,20.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,30.000,0.000,10.000,1.000,0.000,0.000,0.000,1.000,4.000,3.000,10.000,0.000,0.000,0.000,9.000,6.000,0.000,0.000
3421813,IMG_0154.jpg,Unconfirmed,100,0.000,6.000,1.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,39.000,0.000,0.000,0.000,1.000,1.000,0.000,7.000
3421812,IMG_0155.jpg,Unconfirmed,100,0.000,14.000,14.000,0.000,2.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,11.000,0.000,0.000,0.000,0.000,1.000,5.000,3.000,9.000,0.000,2.000,0.000,9.000,7.000,0.000,9.000
3421809,IMG_0156.jpg,Unconfirmed,100,2.000,9.000,10.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,31.000,0.000,21.000,0.000,0.000,0.000,0.000,1.000,6.000,8.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000
3421808,IMG_0157.jpg,Unconfirmed,100,0.000,10.000,9.000,0.000,0.000,1.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,18.000,0.000,17.000,0.000,0.000,0.000,0.000,1.000,4.000,2.000,15.000,0.000,1.000,0.000,2.000,8.000,0.000,7.000
3421807,IMG_0158.jpg,Unconfirmed,100,1.000,38.000,2.000,0.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,13.000,0.000,5.000,0.000,0.000,0.000,0.000,3.000,5.000,4.000,3.000,0.000,0.000,0.000,2.000,6.000,0.000,12.000
3421806,IMG_0159.jpg,Unconfirmed,100,0.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,3.000,0.000,0.000,0.000,0.000,1.000,20.000,2.000,38.000,0.000,2.000,0.000,0.000,0.000,0.000,5.000
2567532,IMG_0871_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,94.000,0.000,0.000
2567533,IMG_0873_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,91.000,0.000,0.000
2567530,IMG_0875_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,83.000,0.000,0.000
2567531,IMG_0877_patagonia.jpg,Confirmed,96,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,0.000,0.000,0.000,0.000,9.375,0.000,0.000,0.000,0.000,0.000,1.042,0.000,17.708,0.000,7.292,0.000,9.375,53.125,0.000,0.000
2567529,IMG_0879_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,97.000,0.000,0.000
2567528,IMG_0881_patagonia.jpg,Confirmed,36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.778,0.000,0.000,47.222,0.000,0.000
2567527,IMG_0883_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,92.000,0.000,0.000
2567526,IMG_0886_patagonia.jpg,Confirmed,40,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,50.000,0.000,0.000
2567525,IMG_0887_patagonia.jpg,Confirmed,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000
2567524,IMG_0889_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,95.000,0.000,0.000
2567523,IMG_0893_patagonia.jpg,Confirmed,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567521,IMG_0895_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,98.000,0.000,0.000
2567520,IMG_0897_patagonia.jpg,Confirmed,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567519,IMG_0898_patagonia.jpg,Confirmed,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.778,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567518,IMG_0900_patagonia.jpg,Confirmed,44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.909,0.000,0.000
2567575,IMG_0902_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,95.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567574,IMG_0905_patagonia.jpg,Confirmed,64,0.000,0.000,1.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567573,IMG_0906_patagonia.jpg,Confirmed,45,0.000,0.000,28.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.667,0.000,0.000,8.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.111,0.000,44.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567572,IMG_0909_patagonia.jpg,Confirmed,65,0.000,0.000,3.077,0.000,7.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.769,0.000,0.000,0.000,0.000,0.000,0.000,10.769
2567571,IMG_0911_patagonia.jpg,Confirmed,17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.471
2567570,IMG_0912_patagonia.jpg,Confirmed,21,0.000,0.000,38.095,0.000,0.000,0.000,0.000,0.000,0.000,4.762,9.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567569,IMG_0913_patagonia.jpg,Confirmed,25,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567568,IMG_0914_patagonia.jpg,Confirmed,51,0.000,0.000,0.000,0.000,0.000,0.000,45.098,0.000,0.000,0.000,5.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.529,0.000,25.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567567,IMG_0915_patagonia.jpg,Confirmed,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,0.000,54.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.167,0.000,4.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567566,IMG_0916_patagonia.jpg,Confirmed,48,0.000,0.000,2.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567565,IMG_0917_patagonia.jpg,Confirmed,73,0.000,1.370,0.000,0.000,2.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567564,IMG_0918_patagonia.jpg,Confirmed,100,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567563,IMG_0919_patagonia.jpg,Confirmed,16,0.000,6.250,18.750,0.000,18.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567562,IMG_0920_patagonia.jpg,Confirmed,5,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567561,IMG_0921_patagonia.jpg,Confirmed,18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567560,IMG_0922_patagonia.jpg,Confirmed,13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.846,0.000,0.000,0.000
2567559,IMG_0923_patagonia.jpg,Confirmed,9,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567558,IMG_0924_patagonia.jpg,Confirmed,8,0.000,12.500,62.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2567557,IMG_0925_patagonia.jpg,Confirmed,42,0.000,2.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.810,2.381,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.524,0.000,0.000,0.000,0.000,0.000,0.000,11.905
