Date.Hour,Datetime,month,hour,Date.Hour Windows format,Temp.,SITE
2021-03-08 06:30:26,08/03/2021,03,6:30:26 AM,44263.27113,16.77,FOLIAS
2021-03-08 07:00:26,08/03/2021,03,7:00:26 AM,44263.29197,16.73,FOLIAS
2021-03-08 07:30:26,08/03/2021,03,7:30:26 AM,44263.3128,16.73,FOLIAS
2021-03-08 08:00:26,08/03/2021,03,8:00:26 AM,44263.33363,16.86,FOLIAS
2021-03-08 08:30:26,08/03/2021,03,8:30:26 AM,44263.35447,16.90,FOLIAS
2021-03-08 09:00:26,08/03/2021,03,9:00:26 AM,44263.3753,16.94,FOLIAS
2021-03-08 09:30:26,08/03/2021,03,9:30:26 AM,44263.39613,16.94,FOLIAS
2021-03-08 10:00:26,08/03/2021,03,10:00:26 AM,44263.41697,16.90,FOLIAS
2021-03-08 10:30:26,08/03/2021,03,10:30:26 AM,44263.4378,16.99,FOLIAS
2021-03-08 11:00:26,08/03/2021,03,11:00:26 AM,44263.45863,17.03,FOLIAS
2021-03-08 11:30:26,08/03/2021,03,11:30:26 AM,44263.47947,17.03,FOLIAS
2021-03-08 12:00:26,08/03/2021,03,12:00:26 PM,44263.5003,17.03,FOLIAS
2021-03-08 12:30:26,08/03/2021,03,12:30:26 PM,44263.52113,17.11,FOLIAS
2021-03-08 13:00:26,08/03/2021,03,1:00:26 PM,44263.54197,17.16,FOLIAS
2021-03-08 13:30:26,08/03/2021,03,1:30:26 PM,44263.5628,17.20,FOLIAS
2021-03-08 14:00:26,08/03/2021,03,2:00:26 PM,44263.58363,17.24,FOLIAS
2021-03-08 14:30:26,08/03/2021,03,2:30:26 PM,44263.60447,17.24,FOLIAS
2021-03-08 15:00:26,08/03/2021,03,3:00:26 PM,44263.6253,17.33,FOLIAS
2021-03-08 15:30:26,08/03/2021,03,3:30:26 PM,44263.64613,17.37,FOLIAS
2021-03-08 16:00:26,08/03/2021,03,4:00:26 PM,44263.66697,17.37,FOLIAS
2021-03-08 16:30:26,08/03/2021,03,4:30:26 PM,44263.6878,17.37,FOLIAS
2021-03-08 17:00:26,08/03/2021,03,5:00:26 PM,44263.70863,17.46,FOLIAS
2021-03-08 17:30:26,08/03/2021,03,5:30:26 PM,44263.72947,17.50,FOLIAS
2021-03-08 18:00:26,08/03/2021,03,6:00:26 PM,44263.7503,17.59,FOLIAS
2021-03-08 18:30:26,08/03/2021,03,6:30:26 PM,44263.77113,17.54,FOLIAS
2021-03-08 19:00:26,08/03/2021,03,7:00:26 PM,44263.79197,17.54,FOLIAS
2021-03-08 19:30:26,08/03/2021,03,7:30:26 PM,44263.8128,17.63,FOLIAS
2021-03-08 20:00:26,08/03/2021,03,8:00:26 PM,44263.83363,17.59,FOLIAS
2021-03-08 20:30:26,08/03/2021,03,8:30:26 PM,44263.85447,17.59,FOLIAS
2021-03-08 21:00:26,08/03/2021,03,9:00:26 PM,44263.8753,17.54,FOLIAS
2021-03-08 21:30:26,08/03/2021,03,9:30:26 PM,44263.89613,17.54,FOLIAS
2021-03-08 22:00:26,08/03/2021,03,10:00:26 PM,44263.91697,17.54,FOLIAS
2021-03-08 22:30:26,08/03/2021,03,10:30:26 PM,44263.9378,17.54,FOLIAS
2021-03-08 23:00:26,08/03/2021,03,11:00:26 PM,44263.95863,17.46,FOLIAS
2021-03-08 23:30:26,08/03/2021,03,11:30:26 PM,44263.97947,17.50,FOLIAS
2021-03-09 00:00:26,09/03/2021,03,12:00:26 AM,44264.0003,17.50,FOLIAS
2021-03-09 00:30:26,09/03/2021,03,12:30:26 AM,44264.02113,17.50,FOLIAS
2021-03-09 01:00:26,09/03/2021,03,1:00:26 AM,44264.04197,17.50,FOLIAS
2021-03-09 01:30:26,09/03/2021,03,1:30:26 AM,44264.0628,17.54,FOLIAS
2021-03-09 02:00:26,09/03/2021,03,2:00:26 AM,44264.08363,17.54,FOLIAS
2021-03-09 02:30:26,09/03/2021,03,2:30:26 AM,44264.10447,17.46,FOLIAS
2021-03-09 03:00:26,09/03/2021,03,3:00:26 AM,44264.1253,17.41,FOLIAS
2021-03-09 03:30:26,09/03/2021,03,3:30:26 AM,44264.14613,17.37,FOLIAS
2021-03-09 04:00:26,09/03/2021,03,4:00:26 AM,44264.16697,17.29,FOLIAS
2021-03-09 04:30:26,09/03/2021,03,4:30:26 AM,44264.1878,17.37,FOLIAS
2021-03-09 05:00:26,09/03/2021,03,5:00:26 AM,44264.20863,17.33,FOLIAS
2021-03-09 05:30:26,09/03/2021,03,5:30:26 AM,44264.22947,17.37,FOLIAS
2021-03-09 06:00:26,09/03/2021,03,6:00:26 AM,44264.2503,17.41,FOLIAS
2021-03-09 06:30:26,09/03/2021,03,6:30:26 AM,44264.27113,17.37,FOLIAS
2021-03-09 07:00:26,09/03/2021,03,7:00:26 AM,44264.29197,17.46,FOLIAS
2021-03-09 07:30:26,09/03/2021,03,7:30:26 AM,44264.3128,17.46,FOLIAS
2021-03-09 08:00:26,09/03/2021,03,8:00:26 AM,44264.33363,17.54,FOLIAS
2021-03-09 08:30:26,09/03/2021,03,8:30:26 AM,44264.35447,17.59,FOLIAS
2021-03-09 09:00:26,09/03/2021,03,9:00:26 AM,44264.3753,17.54,FOLIAS
2021-03-09 09:30:26,09/03/2021,03,9:30:26 AM,44264.39613,17.59,FOLIAS
2021-03-09 10:00:26,09/03/2021,03,10:00:26 AM,44264.41697,17.63,FOLIAS
2021-03-09 10:30:26,09/03/2021,03,10:30:26 AM,44264.4378,17.59,FOLIAS
2021-03-09 11:00:26,09/03/2021,03,11:00:26 AM,44264.45863,17.67,FOLIAS
2021-03-09 11:30:26,09/03/2021,03,11:30:26 AM,44264.47947,17.67,FOLIAS
2021-03-09 12:00:26,09/03/2021,03,12:00:26 PM,44264.5003,17.72,FOLIAS
2021-03-09 12:30:26,09/03/2021,03,12:30:26 PM,44264.52113,17.80,FOLIAS
2021-03-09 13:00:26,09/03/2021,03,1:00:26 PM,44264.54197,17.84,FOLIAS
2021-03-09 13:30:26,09/03/2021,03,1:30:26 PM,44264.5628,17.84,FOLIAS
2021-03-09 14:00:26,09/03/2021,03,2:00:26 PM,44264.58363,17.84,FOLIAS
2021-03-09 14:30:26,09/03/2021,03,2:30:26 PM,44264.60447,17.93,FOLIAS
2021-03-09 15:00:26,09/03/2021,03,3:00:26 PM,44264.6253,17.89,FOLIAS
2021-03-09 15:30:26,09/03/2021,03,3:30:26 PM,44264.64613,17.93,FOLIAS
2021-03-09 16:00:26,09/03/2021,03,4:00:26 PM,44264.66697,17.93,FOLIAS
2021-03-09 16:30:26,09/03/2021,03,4:30:26 PM,44264.6878,17.97,FOLIAS
2021-03-09 17:00:26,09/03/2021,03,5:00:26 PM,44264.70863,18.02,FOLIAS
2021-03-09 17:30:26,09/03/2021,03,5:30:26 PM,44264.72947,18.06,FOLIAS
2021-03-09 18:00:26,09/03/2021,03,6:00:26 PM,44264.7503,17.97,FOLIAS
2021-03-09 18:30:26,09/03/2021,03,6:30:26 PM,44264.77113,18.02,FOLIAS
2021-03-09 19:00:26,09/03/2021,03,7:00:26 PM,44264.79197,18.06,FOLIAS
2021-03-09 19:30:26,09/03/2021,03,7:30:26 PM,44264.8128,18.02,FOLIAS
2021-03-09 20:00:26,09/03/2021,03,8:00:26 PM,44264.83363,18.02,FOLIAS
2021-03-09 20:30:26,09/03/2021,03,8:30:26 PM,44264.85447,18.02,FOLIAS
2021-03-09 21:00:26,09/03/2021,03,9:00:26 PM,44264.8753,17.97,FOLIAS
2021-03-09 21:30:26,09/03/2021,03,9:30:26 PM,44264.89613,17.97,FOLIAS
2021-03-09 22:00:26,09/03/2021,03,10:00:26 PM,44264.91697,17.97,FOLIAS
2021-03-09 22:30:26,09/03/2021,03,10:30:26 PM,44264.9378,17.97,FOLIAS
2021-03-09 23:00:26,09/03/2021,03,11:00:26 PM,44264.95863,17.97,FOLIAS
2021-03-09 23:30:26,09/03/2021,03,11:30:26 PM,44264.97947,17.93,FOLIAS
2021-03-10 00:00:26,10/03/2021,03,12:00:26 AM,44265.0003,17.97,FOLIAS
2021-03-10 00:30:26,10/03/2021,03,12:30:26 AM,44265.02113,17.97,FOLIAS
2021-03-10 01:00:26,10/03/2021,03,1:00:26 AM,44265.04197,17.93,FOLIAS
2021-03-10 01:30:26,10/03/2021,03,1:30:26 AM,44265.0628,17.97,FOLIAS
2021-03-10 02:00:26,10/03/2021,03,2:00:26 AM,44265.08363,17.93,FOLIAS
2021-03-10 02:30:26,10/03/2021,03,2:30:26 AM,44265.10447,17.93,FOLIAS
2021-03-10 03:00:26,10/03/2021,03,3:00:26 AM,44265.1253,17.93,FOLIAS
2021-03-10 03:30:26,10/03/2021,03,3:30:26 AM,44265.14613,17.97,FOLIAS
2021-03-10 04:00:26,10/03/2021,03,4:00:26 AM,44265.16697,17.93,FOLIAS
2021-03-10 04:30:26,10/03/2021,03,4:30:26 AM,44265.1878,17.84,FOLIAS
2021-03-10 05:00:26,10/03/2021,03,5:00:26 AM,44265.20863,17.84,FOLIAS
2021-03-10 05:30:26,10/03/2021,03,5:30:26 AM,44265.22947,17.84,FOLIAS
2021-03-10 06:00:26,10/03/2021,03,6:00:26 AM,44265.2503,17.84,FOLIAS
2021-03-10 06:30:26,10/03/2021,03,6:30:26 AM,44265.27113,17.84,FOLIAS
2021-03-10 07:00:26,10/03/2021,03,7:00:26 AM,44265.29197,17.89,FOLIAS
2021-03-10 07:30:26,10/03/2021,03,7:30:26 AM,44265.3128,17.84,FOLIAS
2021-03-10 08:00:26,10/03/2021,03,8:00:26 AM,44265.33363,17.84,FOLIAS
2021-03-10 08:30:26,10/03/2021,03,8:30:26 AM,44265.35447,17.89,FOLIAS
2021-03-10 09:00:26,10/03/2021,03,9:00:26 AM,44265.3753,17.89,FOLIAS
2021-03-10 09:30:26,10/03/2021,03,9:30:26 AM,44265.39613,17.89,FOLIAS
2021-03-10 10:00:26,10/03/2021,03,10:00:26 AM,44265.41697,17.89,FOLIAS
2021-03-10 10:30:26,10/03/2021,03,10:30:26 AM,44265.4378,17.93,FOLIAS
2021-03-10 11:00:26,10/03/2021,03,11:00:26 AM,44265.45863,17.97,FOLIAS
2021-03-10 11:30:26,10/03/2021,03,11:30:26 AM,44265.47947,17.97,FOLIAS
2021-03-10 12:00:26,10/03/2021,03,12:00:26 PM,44265.5003,18.02,FOLIAS
2021-03-10 12:30:26,10/03/2021,03,12:30:26 PM,44265.52113,18.02,FOLIAS
2021-03-10 13:00:26,10/03/2021,03,1:00:26 PM,44265.54197,17.97,FOLIAS
2021-03-10 13:30:26,10/03/2021,03,1:30:26 PM,44265.5628,17.93,FOLIAS
2021-03-10 14:00:26,10/03/2021,03,2:00:26 PM,44265.58363,17.84,FOLIAS
2021-03-10 14:30:26,10/03/2021,03,2:30:26 PM,44265.60447,17.84,FOLIAS
2021-03-10 15:00:26,10/03/2021,03,3:00:26 PM,44265.6253,17.93,FOLIAS
2021-03-10 15:30:26,10/03/2021,03,3:30:26 PM,44265.64613,17.76,FOLIAS
2021-03-10 16:00:26,10/03/2021,03,4:00:26 PM,44265.66697,17.33,FOLIAS
2021-03-10 16:30:26,10/03/2021,03,4:30:26 PM,44265.6878,16.94,FOLIAS
2021-03-10 17:00:26,10/03/2021,03,5:00:26 PM,44265.70863,16.77,FOLIAS
2021-03-10 17:30:26,10/03/2021,03,5:30:26 PM,44265.72947,16.77,FOLIAS
2021-03-10 18:00:26,10/03/2021,03,6:00:26 PM,44265.7503,16.73,FOLIAS
2021-03-10 18:30:26,10/03/2021,03,6:30:26 PM,44265.77113,16.69,FOLIAS
2021-03-10 19:00:26,10/03/2021,03,7:00:26 PM,44265.79197,16.69,FOLIAS
2021-03-10 19:30:26,10/03/2021,03,7:30:26 PM,44265.8128,16.64,FOLIAS
2021-03-10 20:00:26,10/03/2021,03,8:00:26 PM,44265.83363,16.56,FOLIAS
2021-03-10 20:30:26,10/03/2021,03,8:30:26 PM,44265.85447,16.47,FOLIAS
2021-03-10 21:00:26,10/03/2021,03,9:00:26 PM,44265.8753,16.43,FOLIAS
2021-03-10 21:30:26,10/03/2021,03,9:30:26 PM,44265.89613,16.39,FOLIAS
2021-03-10 22:00:26,10/03/2021,03,10:00:26 PM,44265.91697,16.30,FOLIAS
2021-03-10 22:30:26,10/03/2021,03,10:30:26 PM,44265.9378,16.26,FOLIAS
2021-03-10 23:00:26,10/03/2021,03,11:00:26 PM,44265.95863,16.21,FOLIAS
2021-03-10 23:30:26,10/03/2021,03,11:30:26 PM,44265.97947,16.17,FOLIAS
2021-03-11 00:00:26,11/03/2021,03,12:00:26 AM,44266.0003,16.13,FOLIAS
2021-03-11 00:30:26,11/03/2021,03,12:30:26 AM,44266.02113,16.08,FOLIAS
2021-03-11 01:00:26,11/03/2021,03,1:00:26 AM,44266.04197,16.13,FOLIAS
2021-03-11 01:30:26,11/03/2021,03,1:30:26 AM,44266.0628,16.13,FOLIAS
2021-03-11 02:00:26,11/03/2021,03,2:00:26 AM,44266.08363,16.08,FOLIAS
2021-03-11 02:30:26,11/03/2021,03,2:30:26 AM,44266.10447,16.08,FOLIAS
2021-03-11 03:00:26,11/03/2021,03,3:00:26 AM,44266.1253,16.13,FOLIAS
2021-03-11 03:30:26,11/03/2021,03,3:30:26 AM,44266.14613,16.08,FOLIAS
2021-03-11 04:00:26,11/03/2021,03,4:00:26 AM,44266.16697,16.13,FOLIAS
2021-03-11 04:30:26,11/03/2021,03,4:30:26 AM,44266.1878,16.13,FOLIAS
2021-03-11 05:00:26,11/03/2021,03,5:00:26 AM,44266.20863,16.17,FOLIAS
2021-03-11 05:30:26,11/03/2021,03,5:30:26 AM,44266.22947,16.17,FOLIAS
2021-03-11 06:00:26,11/03/2021,03,6:00:26 AM,44266.2503,16.08,FOLIAS
2021-03-11 06:30:26,11/03/2021,03,6:30:26 AM,44266.27113,16.34,FOLIAS
2021-03-11 07:00:26,11/03/2021,03,7:00:26 AM,44266.29197,16.34,FOLIAS
2021-03-11 07:30:26,11/03/2021,03,7:30:26 AM,44266.3128,16.34,FOLIAS
2021-03-11 08:00:26,11/03/2021,03,8:00:26 AM,44266.33363,16.43,FOLIAS
2021-03-11 08:30:26,11/03/2021,03,8:30:26 AM,44266.35447,16.39,FOLIAS
2021-03-11 09:00:26,11/03/2021,03,9:00:26 AM,44266.3753,16.39,FOLIAS
2021-03-11 09:30:26,11/03/2021,03,9:30:26 AM,44266.39613,16.43,FOLIAS
2021-03-11 10:00:26,11/03/2021,03,10:00:26 AM,44266.41697,16.43,FOLIAS
2021-03-11 10:30:26,11/03/2021,03,10:30:26 AM,44266.4378,16.47,FOLIAS
2021-03-11 11:00:26,11/03/2021,03,11:00:26 AM,44266.45863,16.43,FOLIAS
2021-03-11 11:30:26,11/03/2021,03,11:30:26 AM,44266.47947,16.47,FOLIAS
2021-03-11 12:00:26,11/03/2021,03,12:00:26 PM,44266.5003,16.47,FOLIAS
2021-03-11 12:30:26,11/03/2021,03,12:30:26 PM,44266.52113,16.56,FOLIAS
2021-03-11 13:00:26,11/03/2021,03,1:00:26 PM,44266.54197,16.60,FOLIAS
2021-03-11 13:30:26,11/03/2021,03,1:30:26 PM,44266.5628,16.64,FOLIAS
2021-03-11 14:00:26,11/03/2021,03,2:00:26 PM,44266.58363,16.64,FOLIAS
2021-03-11 14:30:26,11/03/2021,03,2:30:26 PM,44266.60447,16.64,FOLIAS
2021-03-11 15:00:26,11/03/2021,03,3:00:26 PM,44266.6253,16.64,FOLIAS
2021-03-11 15:30:26,11/03/2021,03,3:30:26 PM,44266.64613,16.64,FOLIAS
2021-03-11 16:00:26,11/03/2021,03,4:00:26 PM,44266.66697,16.56,FOLIAS
2021-03-11 16:30:26,11/03/2021,03,4:30:26 PM,44266.6878,16.56,FOLIAS
2021-03-11 17:00:26,11/03/2021,03,5:00:26 PM,44266.70863,16.56,FOLIAS
2021-03-11 17:30:26,11/03/2021,03,5:30:26 PM,44266.72947,16.51,FOLIAS
2021-03-11 18:00:26,11/03/2021,03,6:00:26 PM,44266.7503,16.47,FOLIAS
2021-03-11 18:30:26,11/03/2021,03,6:30:26 PM,44266.77113,16.39,FOLIAS
2021-03-11 19:00:26,11/03/2021,03,7:00:26 PM,44266.79197,16.39,FOLIAS
2021-03-11 19:30:26,11/03/2021,03,7:30:26 PM,44266.8128,16.39,FOLIAS
2021-03-11 20:00:26,11/03/2021,03,8:00:26 PM,44266.83363,16.39,FOLIAS
2021-03-11 20:30:26,11/03/2021,03,8:30:26 PM,44266.85447,16.34,FOLIAS
2021-03-11 21:00:26,11/03/2021,03,9:00:26 PM,44266.8753,16.34,FOLIAS
2021-03-11 21:30:26,11/03/2021,03,9:30:26 PM,44266.89613,16.34,FOLIAS
2021-03-11 22:00:26,11/03/2021,03,10:00:26 PM,44266.91697,16.30,FOLIAS
2021-03-11 22:30:26,11/03/2021,03,10:30:26 PM,44266.9378,16.30,FOLIAS
2021-03-11 23:00:26,11/03/2021,03,11:00:26 PM,44266.95863,16.30,FOLIAS
2021-03-11 23:30:26,11/03/2021,03,11:30:26 PM,44266.97947,16.26,FOLIAS
2021-03-12 00:00:26,12/03/2021,03,12:00:26 AM,44267.0003,16.21,FOLIAS
2021-03-12 00:30:26,12/03/2021,03,12:30:26 AM,44267.02113,16.21,FOLIAS
2021-03-12 01:00:26,12/03/2021,03,1:00:26 AM,44267.04197,16.21,FOLIAS
2021-03-12 01:30:26,12/03/2021,03,1:30:26 AM,44267.0628,16.21,FOLIAS
2021-03-12 02:00:26,12/03/2021,03,2:00:26 AM,44267.08363,16.21,FOLIAS
2021-03-12 02:30:26,12/03/2021,03,2:30:26 AM,44267.10447,16.17,FOLIAS
2021-03-12 03:00:26,12/03/2021,03,3:00:26 AM,44267.1253,16.17,FOLIAS
2021-03-12 03:30:26,12/03/2021,03,3:30:26 AM,44267.14613,16.17,FOLIAS
2021-03-12 04:00:26,12/03/2021,03,4:00:26 AM,44267.16697,16.21,FOLIAS
2021-03-12 04:30:26,12/03/2021,03,4:30:26 AM,44267.1878,16.26,FOLIAS
2021-03-12 05:00:26,12/03/2021,03,5:00:26 AM,44267.20863,16.17,FOLIAS
2021-03-12 05:30:26,12/03/2021,03,5:30:26 AM,44267.22947,16.17,FOLIAS
2021-03-12 06:00:26,12/03/2021,03,6:00:26 AM,44267.2503,16.17,FOLIAS
2021-03-12 06:30:26,12/03/2021,03,6:30:26 AM,44267.27113,16.17,FOLIAS
2021-03-12 07:00:26,12/03/2021,03,7:00:26 AM,44267.29197,16.13,FOLIAS
2021-03-12 07:30:26,12/03/2021,03,7:30:26 AM,44267.3128,16.13,FOLIAS
2021-03-12 08:00:26,12/03/2021,03,8:00:26 AM,44267.33363,16.21,FOLIAS
2021-03-12 08:30:26,12/03/2021,03,8:30:26 AM,44267.35447,16.17,FOLIAS
2021-03-12 09:00:26,12/03/2021,03,9:00:26 AM,44267.3753,16.17,FOLIAS
2021-03-12 09:30:26,12/03/2021,03,9:30:26 AM,44267.39613,16.13,FOLIAS
2021-03-12 10:00:26,12/03/2021,03,10:00:26 AM,44267.41697,16.17,FOLIAS
2021-03-12 10:30:26,12/03/2021,03,10:30:26 AM,44267.4378,16.21,FOLIAS
2021-03-12 11:00:26,12/03/2021,03,11:00:26 AM,44267.45863,16.26,FOLIAS
2021-03-12 11:30:26,12/03/2021,03,11:30:26 AM,44267.47947,16.30,FOLIAS
2021-03-12 12:00:26,12/03/2021,03,12:00:26 PM,44267.5003,16.43,FOLIAS
2021-03-12 12:30:26,12/03/2021,03,12:30:26 PM,44267.52113,16.56,FOLIAS
2021-03-12 13:00:26,12/03/2021,03,1:00:26 PM,44267.54197,16.56,FOLIAS
2021-03-12 13:30:26,12/03/2021,03,1:30:26 PM,44267.5628,16.47,FOLIAS
2021-03-12 14:00:26,12/03/2021,03,2:00:26 PM,44267.58363,16.60,FOLIAS
2021-03-12 14:30:26,12/03/2021,03,2:30:26 PM,44267.60447,16.69,FOLIAS
2021-03-12 15:00:26,12/03/2021,03,3:00:26 PM,44267.6253,16.86,FOLIAS
2021-03-12 15:30:26,12/03/2021,03,3:30:26 PM,44267.64613,16.94,FOLIAS
2021-03-12 16:00:26,12/03/2021,03,4:00:26 PM,44267.66697,17.03,FOLIAS
2021-03-12 16:30:26,12/03/2021,03,4:30:26 PM,44267.6878,17.03,FOLIAS
2021-03-12 17:00:26,12/03/2021,03,5:00:26 PM,44267.70863,17.07,FOLIAS
2021-03-12 17:30:26,12/03/2021,03,5:30:26 PM,44267.72947,17.03,FOLIAS
2021-03-12 18:00:26,12/03/2021,03,6:00:26 PM,44267.7503,17.03,FOLIAS
2021-03-12 18:30:26,12/03/2021,03,6:30:26 PM,44267.77113,17.03,FOLIAS
2021-03-12 19:00:26,12/03/2021,03,7:00:26 PM,44267.79197,17.03,FOLIAS
2021-03-12 19:30:26,12/03/2021,03,7:30:26 PM,44267.8128,17.07,FOLIAS
2021-03-12 20:00:26,12/03/2021,03,8:00:26 PM,44267.83363,17.11,FOLIAS
2021-03-12 20:30:26,12/03/2021,03,8:30:26 PM,44267.85447,17.16,FOLIAS
2021-03-12 21:00:26,12/03/2021,03,9:00:26 PM,44267.8753,17.11,FOLIAS
2021-03-12 21:30:26,12/03/2021,03,9:30:26 PM,44267.89613,17.16,FOLIAS
2021-03-12 22:00:26,12/03/2021,03,10:00:26 PM,44267.91697,17.20,FOLIAS
2021-03-12 22:30:26,12/03/2021,03,10:30:26 PM,44267.9378,17.20,FOLIAS
2021-03-12 23:00:26,12/03/2021,03,11:00:26 PM,44267.95863,17.11,FOLIAS
2021-03-12 23:30:26,12/03/2021,03,11:30:26 PM,44267.97947,17.07,FOLIAS
2021-03-13 00:00:26,13/03/2021,03,12:00:26 AM,44268.0003,17.11,FOLIAS
2021-03-13 00:30:26,13/03/2021,03,12:30:26 AM,44268.02113,17.11,FOLIAS
2021-03-13 01:00:26,13/03/2021,03,1:00:26 AM,44268.04197,17.11,FOLIAS
2021-03-13 01:30:26,13/03/2021,03,1:30:26 AM,44268.0628,17.07,FOLIAS
2021-03-13 02:00:26,13/03/2021,03,2:00:26 AM,44268.08363,17.07,FOLIAS
2021-03-13 02:30:26,13/03/2021,03,2:30:26 AM,44268.10447,17.03,FOLIAS
2021-03-13 03:00:26,13/03/2021,03,3:00:26 AM,44268.1253,17.03,FOLIAS
2021-03-13 03:30:26,13/03/2021,03,3:30:26 AM,44268.14613,17.03,FOLIAS
2021-03-13 04:00:26,13/03/2021,03,4:00:26 AM,44268.16697,16.99,FOLIAS
2021-03-13 04:30:26,13/03/2021,03,4:30:26 AM,44268.1878,16.99,FOLIAS
2021-03-13 05:00:26,13/03/2021,03,5:00:26 AM,44268.20863,16.99,FOLIAS
2021-03-13 05:30:26,13/03/2021,03,5:30:26 AM,44268.22947,16.90,FOLIAS
2021-03-13 06:00:26,13/03/2021,03,6:00:26 AM,44268.2503,16.94,FOLIAS
2021-03-13 06:30:26,13/03/2021,03,6:30:26 AM,44268.27113,16.94,FOLIAS
2021-03-13 07:00:26,13/03/2021,03,7:00:26 AM,44268.29197,16.99,FOLIAS
2021-03-13 07:30:26,13/03/2021,03,7:30:26 AM,44268.3128,16.90,FOLIAS
2021-03-13 08:00:26,13/03/2021,03,8:00:26 AM,44268.33363,16.90,FOLIAS
2021-03-13 08:30:26,13/03/2021,03,8:30:26 AM,44268.35447,16.90,FOLIAS
2021-03-13 09:00:26,13/03/2021,03,9:00:26 AM,44268.3753,16.86,FOLIAS
2021-03-13 09:30:26,13/03/2021,03,9:30:26 AM,44268.39613,16.90,FOLIAS
2021-03-13 10:00:26,13/03/2021,03,10:00:26 AM,44268.41697,16.86,FOLIAS
2021-03-13 10:30:26,13/03/2021,03,10:30:26 AM,44268.4378,16.86,FOLIAS
2021-03-13 11:00:26,13/03/2021,03,11:00:26 AM,44268.45863,16.86,FOLIAS
2021-03-13 11:30:26,13/03/2021,03,11:30:26 AM,44268.47947,16.90,FOLIAS
2021-03-13 12:00:26,13/03/2021,03,12:00:26 PM,44268.5003,16.94,FOLIAS
2021-03-13 12:30:26,13/03/2021,03,12:30:26 PM,44268.52113,17.07,FOLIAS
2021-03-13 13:00:26,13/03/2021,03,1:00:26 PM,44268.54197,17.16,FOLIAS
2021-03-13 13:30:26,13/03/2021,03,1:30:26 PM,44268.5628,17.16,FOLIAS
2021-03-13 14:00:26,13/03/2021,03,2:00:26 PM,44268.58363,17.16,FOLIAS
2021-03-13 14:30:26,13/03/2021,03,2:30:26 PM,44268.60447,17.16,FOLIAS
2021-03-13 15:00:26,13/03/2021,03,3:00:26 PM,44268.6253,17.16,FOLIAS
2021-03-13 15:30:26,13/03/2021,03,3:30:26 PM,44268.64613,17.24,FOLIAS
2021-03-13 16:00:26,13/03/2021,03,4:00:26 PM,44268.66697,17.20,FOLIAS
2021-03-13 16:30:26,13/03/2021,03,4:30:26 PM,44268.6878,17.20,FOLIAS
2021-03-13 17:00:26,13/03/2021,03,5:00:26 PM,44268.70863,17.29,FOLIAS
2021-03-13 17:30:26,13/03/2021,03,5:30:26 PM,44268.72947,17.24,FOLIAS
2021-03-13 18:00:26,13/03/2021,03,6:00:26 PM,44268.7503,17.24,FOLIAS
2021-03-13 18:30:26,13/03/2021,03,6:30:26 PM,44268.77113,17.29,FOLIAS
2021-03-13 19:00:26,13/03/2021,03,7:00:26 PM,44268.79197,17.37,FOLIAS
2021-03-13 19:30:26,13/03/2021,03,7:30:26 PM,44268.8128,17.37,FOLIAS
2021-03-13 20:00:26,13/03/2021,03,8:00:26 PM,44268.83363,17.41,FOLIAS
2021-03-13 20:30:26,13/03/2021,03,8:30:26 PM,44268.85447,17.41,FOLIAS
2021-03-13 21:00:26,13/03/2021,03,9:00:26 PM,44268.8753,17.41,FOLIAS
2021-03-13 21:30:26,13/03/2021,03,9:30:26 PM,44268.89613,17.37,FOLIAS
2021-03-13 22:00:26,13/03/2021,03,10:00:26 PM,44268.91697,17.41,FOLIAS
2021-03-13 22:30:26,13/03/2021,03,10:30:26 PM,44268.9378,17.37,FOLIAS
2021-03-13 23:00:26,13/03/2021,03,11:00:26 PM,44268.95863,17.37,FOLIAS
2021-03-13 23:30:26,13/03/2021,03,11:30:26 PM,44268.97947,17.37,FOLIAS
2021-03-14 00:00:26,14/03/2021,03,12:00:26 AM,44269.0003,17.41,FOLIAS
2021-03-14 00:30:26,14/03/2021,03,12:30:26 AM,44269.02113,17.37,FOLIAS
2021-03-14 01:00:26,14/03/2021,03,1:00:26 AM,44269.04197,17.33,FOLIAS
2021-03-14 01:30:26,14/03/2021,03,1:30:26 AM,44269.0628,17.37,FOLIAS
2021-03-14 02:00:26,14/03/2021,03,2:00:26 AM,44269.08363,17.33,FOLIAS
2021-03-14 02:30:26,14/03/2021,03,2:30:26 AM,44269.10447,17.33,FOLIAS
2021-03-14 03:00:26,14/03/2021,03,3:00:26 AM,44269.1253,17.29,FOLIAS
2021-03-14 03:30:26,14/03/2021,03,3:30:26 AM,44269.14613,17.24,FOLIAS
2021-03-14 04:00:26,14/03/2021,03,4:00:26 AM,44269.16697,17.24,FOLIAS
2021-03-14 04:30:26,14/03/2021,03,4:30:26 AM,44269.1878,17.20,FOLIAS
2021-03-14 05:00:26,14/03/2021,03,5:00:26 AM,44269.20863,17.24,FOLIAS
2021-03-14 05:30:26,14/03/2021,03,5:30:26 AM,44269.22947,17.20,FOLIAS
2021-03-14 06:00:26,14/03/2021,03,6:00:26 AM,44269.2503,17.16,FOLIAS
2021-03-14 06:30:26,14/03/2021,03,6:30:26 AM,44269.27113,17.20,FOLIAS
2021-03-14 07:00:26,14/03/2021,03,7:00:26 AM,44269.29197,17.20,FOLIAS
