Date,Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2024-04-21,21:00:00.000,6.74,75.00,1.74,6.51
2024-04-21,21:10:00.000,5.86,69.01,2.10,5.47
2024-04-21,21:20:00.000,4.71,66.20,1.90,4.31
2024-04-21,21:30:00.000,4.02,55.24,2.29,3.30
2024-04-21,21:40:00.000,4.33,58.18,2.28,3.68
2024-04-21,21:50:00.000,3.63,75.34,0.92,3.51
2024-04-21,22:00:00.000,3.47,81.22,0.53,3.43
2024-04-21,22:10:00.000,5.10,72.14,1.56,4.85
2024-04-21,22:20:00.000,6.81,54.87,3.92,5.57
2024-04-21,22:30:00.000,5.94,51.53,3.69,4.65
2024-04-21,22:40:00.000,6.23,56.28,3.46,5.18
2024-04-21,22:50:00.000,5.71,56.27,3.17,4.75
2024-04-21,23:00:00.000,5.25,51.55,3.27,4.11
2024-04-21,23:10:00.000,5.41,63.54,2.41,4.84
2024-04-21,23:20:00.000,5.64,36.19,4.55,3.33
2024-04-21,23:30:00.000,5.10,53.25,3.05,4.08
2024-04-21,23:40:00.000,6.01,38.48,4.70,3.74
2024-04-21,23:50:00.000,5.17,46.09,3.59,3.73
2024-04-22,00:00:00.000,2.77,48.64,1.83,2.08
2024-04-22,00:10:00.000,5.33,48.94,3.50,4.02
2024-04-22,00:20:00.000,2.85,40.65,2.16,1.85
2024-04-22,00:30:00.000,2.11,41.02,1.59,1.38
2024-04-22,00:40:00.000,2.92,64.04,1.28,2.63
2024-04-22,00:50:00.000,2.33,19.31,2.19,0.77
2024-04-22,01:00:00.000,2.54,34.93,2.09,1.46
2024-04-22,01:10:00.000,1.45,65.16,0.61,1.31
2024-04-22,01:20:00.000,1.10,76.30,0.26,1.07
2024-04-22,01:30:00.000,1.96,51.06,1.23,1.52
2024-04-22,01:40:00.000,3.78,51.45,2.36,2.96
2024-04-22,01:50:00.000,2.69,53.82,1.59,2.17
2024-04-22,02:00:00.000,2.62,35.43,2.13,1.52
2024-04-22,02:10:00.000,4.40,9.78,4.34,0.75
2024-04-22,02:20:00.000,2.62,26.23,2.35,1.16
2024-04-22,02:30:00.000,2.03,351.29,2.01,-0.31
2024-04-22,02:40:00.000,3.86,32.51,3.26,2.07
2024-04-22,02:50:00.000,1.52,85.93,0.11,1.52
2024-04-22,03:00:00.000,0.64,10.45,0.63,0.12
2024-04-22,03:10:00.000,2.40,31.01,2.06,1.24
2024-04-22,03:20:00.000,1.03,168.59,-1.01,0.20
2024-04-22,03:30:00.000,1.45,42.28,1.07,0.97
2024-04-22,03:40:00.000,0.83,136.76,-0.61,0.57
2024-04-22,03:50:00.000,4.02,340.71,3.79,-1.33
2024-04-22,04:00:00.000,4.79,357.99,4.79,-0.17
2024-04-22,04:10:00.000,3.31,25.16,3.00,1.41
2024-04-22,04:20:00.000,4.17,14.74,4.03,1.06
2024-04-22,04:30:00.000,4.71,320.70,3.65,-2.98
2024-04-22,04:40:00.000,1.23,324.81,1.01,-0.71
2024-04-22,04:50:00.000,3.39,8.67,3.35,0.51
2024-04-22,05:00:00.000,2.40,348.45,2.35,-0.48
2024-04-22,05:10:00.000,1.45,342.60,1.38,-0.43
2024-04-22,05:20:00.000,1.96,357.98,1.96,-0.07
2024-04-22,05:30:00.000,2.40,18.39,2.28,0.76
2024-04-22,05:40:00.000,4.02,338.02,3.72,-1.50
2024-04-22,05:50:00.000,2.25,346.97,2.19,-0.51
2024-04-22,06:00:00.000,1.23,306.03,0.72,-0.99
2024-04-22,06:10:00.000,3.55,343.72,3.41,-0.99
2024-04-22,06:20:00.000,2.69,341.78,2.56,-0.84
2024-04-22,06:30:00.000,1.96,340.20,1.84,-0.66
2024-04-22,06:40:00.000,4.25,344.52,4.10,-1.13
2024-04-22,06:50:00.000,3.39,359.09,3.39,-0.05
2024-04-22,07:00:00.000,3.55,331.42,3.12,-1.70
2024-04-22,07:10:00.000,4.56,347.28,4.45,-1.00
2024-04-22,07:20:00.000,0.90,234.60,-0.52,-0.73
2024-04-22,07:30:00.000,2.54,23.62,2.33,1.02
2024-04-22,07:40:00.000,1.74,14.37,1.69,0.43
2024-04-22,07:50:00.000,0.64,42.13,0.47,0.43
2024-04-22,08:00:00.000,2.03,357.42,2.03,-0.09
2024-04-22,08:10:00.000,1.16,52.86,0.70,0.93
2024-04-22,08:20:00.000,1.96,345.66,1.90,-0.49
2024-04-22,08:30:00.000,0.97,91.52,-0.03,0.97
2024-04-22,08:40:00.000,0.90,142.78,-0.72,0.54
2024-04-22,08:50:00.000,4.02,351.35,3.97,-0.60
2024-04-22,09:00:00.000,1.16,236.06,-0.65,-0.97
2024-04-22,09:10:00.000,1.03,174.52,-1.03,0.10
2024-04-22,09:20:00.000,2.18,28.55,1.91,1.04
2024-04-22,09:30:00.000,1.16,159.87,-1.09,0.40
2024-04-22,09:40:00.000,1.23,74.22,0.33,1.18
2024-04-22,09:50:00.000,1.30,127.08,-0.79,1.04
2024-04-22,10:00:00.000,1.81,1.64,1.81,0.05
2024-04-22,10:10:00.000,0.97,103.02,-0.22,0.94
2024-04-22,10:20:00.000,1.67,119.84,-0.83,1.45
2024-04-22,10:30:00.000,2.25,37.35,1.79,1.37
2024-04-22,10:40:00.000,3.47,15.66,3.34,0.94
2024-04-22,10:50:00.000,1.16,162.74,-1.11,0.35
2024-04-22,11:00:00.000,1.45,80.57,0.24,1.43
2024-04-22,11:10:00.000,1.16,152.61,-1.03,0.54
2024-04-22,11:20:00.000,1.30,154.28,-1.17,0.57
2024-04-22,11:30:00.000,1.81,35.93,1.47,1.06
2024-04-22,11:40:00.000,0.97,169.64,-0.95,0.17
2024-04-22,11:50:00.000,1.45,178.23,-1.45,0.04
2024-04-22,12:00:00.000,1.60,168.85,-1.56,0.31
2024-04-22,12:10:00.000,1.67,180.60,-1.67,-0.02
2024-04-22,12:20:00.000,1.38,181.61,-1.38,-0.04
2024-04-22,12:30:00.000,2.11,174.67,-2.10,0.20
2024-04-22,12:40:00.000,2.85,185.02,-2.84,-0.25
2024-04-22,12:50:00.000,2.54,189.51,-2.51,-0.42
2024-04-22,13:00:00.000,1.60,163.96,-1.53,0.44
2024-04-22,13:10:00.000,5.56,188.93,-5.49,-0.86
2024-04-22,13:20:00.000,3.08,206.08,-2.77,-1.35
2024-04-22,13:30:00.000,2.47,172.23,-2.45,0.33
2024-04-22,13:40:00.000,3.16,179.99,-3.16,0.00
2024-04-22,13:50:00.000,1.89,189.63,-1.86,-0.32
2024-04-22,14:00:00.000,2.25,170.33,-2.22,0.38
2024-04-22,14:10:00.000,2.92,190.73,-2.87,-0.54
2024-04-22,14:20:00.000,2.33,195.14,-2.24,-0.61
2024-04-22,14:30:00.000,2.03,194.64,-1.97,-0.51
2024-04-22,14:40:00.000,1.81,205.75,-1.63,-0.79
2024-04-22,14:50:00.000,2.54,198.28,-2.42,-0.80
2024-04-22,15:00:00.000,1.96,201.80,-1.82,-0.73
2024-04-22,15:10:00.000,1.74,199.65,-1.64,-0.59
2024-04-22,15:20:00.000,1.67,230.92,-1.05,-1.29
2024-04-22,15:30:00.000,2.18,232.99,-1.31,-1.74
2024-04-22,15:40:00.000,1.60,240.23,-0.79,-1.38
2024-04-22,15:50:00.000,1.67,245.77,-0.68,-1.52
2024-04-22,16:00:00.000,1.10,223.05,-0.80,-0.75
2024-04-22,16:10:00.000,1.96,257.43,-0.43,-1.91
2024-04-22,16:20:00.000,1.23,225.51,-0.86,-0.88
2024-04-22,16:30:00.000,1.67,278.80,0.26,-1.65
2024-04-22,16:40:00.000,1.03,236.93,-0.56,-0.86
2024-04-22,16:50:00.000,1.60,260.07,-0.28,-1.57
2024-04-22,17:00:00.000,1.81,251.93,-0.56,-1.72
2024-04-22,17:10:00.000,1.67,274.18,0.12,-1.66
2024-04-22,17:20:00.000,1.30,205.55,-1.18,-0.56
2024-04-22,17:30:00.000,1.45,234.90,-0.83,-1.19
2024-04-22,17:40:00.000,1.23,211.80,-1.05,-0.65
2024-04-22,17:50:00.000,0.97,197.86,-0.92,-0.30
2024-04-22,18:00:00.000,1.52,215.82,-1.23,-0.89
2024-04-22,18:10:00.000,1.16,184.78,-1.16,-0.10
2024-04-22,18:20:00.000,1.10,190.02,-1.08,-0.19
2024-04-22,18:30:00.000,1.67,212.82,-1.40,-0.90
2024-04-22,18:40:00.000,1.52,198.46,-1.44,-0.48
2024-04-22,18:50:00.000,0.90,193.68,-0.87,-0.21
2024-04-22,19:00:00.000,1.45,193.62,-1.41,-0.34
2024-04-22,19:10:00.000,1.03,183.51,-1.03,-0.06
2024-04-22,19:20:00.000,1.10,186.88,-1.09,-0.13
2024-04-22,19:30:00.000,1.03,182.24,-1.03,-0.04
2024-04-22,19:40:00.000,0.83,179.39,-0.83,0.01
2024-04-22,19:50:00.000,0.90,127.33,-0.55,0.72
2024-04-22,20:00:00.000,0.70,186.00,-0.70,-0.07
2024-04-22,20:10:00.000,0.77,184.93,-0.77,-0.07
2024-04-22,20:20:00.000,0.77,196.18,-0.74,-0.21
2024-04-22,20:30:00.000,0.77,184.25,-0.77,-0.06
2024-04-22,20:40:00.000,0.97,233.27,-0.58,-0.77
2024-04-22,20:50:00.000,1.60,186.23,-1.59,-0.17
2024-04-22,21:00:00.000,1.67,183.82,-1.66,-0.11
2024-04-22,21:10:00.000,1.10,196.30,-1.05,-0.31
2024-04-22,21:20:00.000,1.38,196.72,-1.32,-0.40
2024-04-22,21:30:00.000,1.30,197.38,-1.24,-0.39
2024-04-22,21:40:00.000,1.74,195.37,-1.68,-0.46
2024-04-22,21:50:00.000,1.67,222.92,-1.22,-1.14
2024-04-22,22:00:00.000,0.70,182.25,-0.70,-0.03
2024-04-22,22:10:00.000,1.81,273.69,0.12,-1.81
2024-04-22,22:20:00.000,1.10,232.54,-0.67,-0.87
2024-04-22,22:30:00.000,2.69,295.73,1.17,-2.42
2024-04-22,22:40:00.000,1.38,243.38,-0.62,-1.23
2024-04-22,22:50:00.000,0.90,210.70,-0.77,-0.46
2024-04-22,23:00:00.000,0.57,132.38,-0.38,0.42
2024-04-22,23:10:00.000,0.57,138.54,-0.43,0.38
2024-04-22,23:20:00.000,1.03,324.69,0.84,-0.60
2024-04-22,23:30:00.000,2.85,6.13,2.83,0.30
2024-04-22,23:40:00.000,1.96,350.99,1.94,-0.31
2024-04-22,23:50:00.000,2.54,2.53,2.54,0.11
2024-04-23,00:00:00.000,2.47,12.86,2.41,0.55
2024-04-23,00:10:00.000,0.83,285.52,0.22,-0.80
2024-04-23,00:20:00.000,4.17,359.75,4.17,-0.02
2024-04-23,00:30:00.000,4.25,328.57,3.63,-2.22
2024-04-23,00:40:00.000,5.86,357.32,5.86,-0.27
2024-04-23,00:50:00.000,6.16,341.97,5.85,-1.90
2024-04-23,01:00:00.000,1.16,293.36,0.46,-1.07
2024-04-23,01:10:00.000,3.08,335.72,2.81,-1.27
2024-04-23,01:20:00.000,5.64,344.28,5.43,-1.53
2024-04-23,01:30:00.000,4.09,345.72,3.97,-1.01
2024-04-23,01:40:00.000,5.25,350.35,5.18,-0.88
2024-04-23,01:50:00.000,7.85,330.43,6.83,-3.87
2024-04-23,02:00:00.000,6.37,322.79,5.08,-3.85
2024-04-23,02:10:00.000,5.86,318.41,4.38,-3.89
2024-04-23,02:20:00.000,3.16,324.03,2.56,-1.85
2024-04-23,02:30:00.000,3.86,315.85,2.77,-2.69
2024-04-23,02:40:00.000,5.79,328.90,4.96,-2.99
2024-04-23,02:50:00.000,3.31,336.93,3.05,-1.30
2024-04-23,03:00:00.000,6.52,350.33,6.43,-1.10
2024-04-23,03:10:00.000,6.45,326.72,5.39,-3.54
2024-04-23,03:20:00.000,3.39,331.45,2.98,-1.62
2024-04-23,03:30:00.000,3.31,301.42,1.73,-2.83
2024-04-23,03:40:00.000,1.52,256.69,-0.35,-1.48
2024-04-23,03:50:00.000,4.87,290.03,1.67,-4.57
2024-04-23,04:00:00.000,6.08,306.02,3.58,-4.92
2024-04-23,04:10:00.000,6.23,307.34,3.78,-4.95
2024-04-23,04:20:00.000,5.02,329.68,4.33,-2.53
2024-04-23,04:30:00.000,7.10,321.73,5.58,-4.40
2024-04-23,04:40:00.000,6.67,311.07,4.38,-5.03
2024-04-23,04:50:00.000,6.52,338.99,6.09,-2.34
2024-04-23,05:00:00.000,5.10,343.86,4.90,-1.42
2024-04-23,05:10:00.000,7.78,334.13,7.00,-3.40
2024-04-23,05:20:00.000,7.52,350.95,7.42,-1.18
2024-04-23,05:30:00.000,5.25,335.77,4.79,-2.16
2024-04-23,05:40:00.000,6.67,327.64,5.63,-3.57
2024-04-23,05:50:00.000,7.03,321.71,5.52,-4.36
2024-04-23,06:00:00.000,7.32,300.28,3.69,-6.32
2024-04-23,06:10:00.000,6.23,312.01,4.17,-4.63
2024-04-23,06:20:00.000,4.25,288.38,1.34,-4.03
2024-04-23,06:30:00.000,5.17,280.19,0.92,-5.09
2024-04-23,06:40:00.000,3.70,284.33,0.92,-3.59
2024-04-23,06:50:00.000,6.30,287.37,1.88,-6.01
2024-04-23,07:00:00.000,2.40,273.12,0.13,-2.39
2024-04-23,07:10:00.000,1.81,252.75,-0.54,-1.73
2024-04-23,07:20:00.000,3.55,252.56,-1.06,-3.38
2024-04-23,07:30:00.000,0.77,221.44,-0.58,-0.51
2024-04-23,07:40:00.000,2.33,242.34,-1.08,-2.06
2024-04-23,07:50:00.000,1.81,227.03,-1.24,-1.33
2024-04-23,08:00:00.000,2.85,216.77,-2.28,-1.70
2024-04-23,08:10:00.000,0.57,184.96,-0.57,-0.05
2024-04-23,08:20:00.000,0.90,160.58,-0.85,0.30
2024-04-23,08:30:00.000,0.46,191.07,-0.45,-0.09
2024-04-23,08:40:00.000,0.46,126.05,-0.27,0.37
2024-04-23,08:50:00.000,2.03,28.14,1.79,0.96
2024-04-23,09:00:00.000,0.70,70.80,0.23,0.66
2024-04-23,09:10:00.000,1.23,49.63,0.80,0.94
2024-04-23,09:20:00.000,1.38,13.69,1.34,0.33
2024-04-23,09:30:00.000,0.57,177.41,-0.57,0.03
2024-04-23,09:40:00.000,2.03,4.40,2.03,0.16
2024-04-23,09:50:00.000,0.57,123.16,-0.31,0.48
2024-04-23,10:00:00.000,0.51,157.75,-0.47,0.19
2024-04-23,10:10:00.000,0.57,147.51,-0.48,0.31
2024-04-23,10:20:00.000,0.51,109.08,-0.17,0.48
2024-04-23,10:30:00.000,0.51,94.62,-0.04,0.51
2024-04-23,10:40:00.000,0.57,165.40,-0.55,0.14
2024-04-23,10:50:00.000,1.10,132.22,-0.74,0.81
2024-04-23,11:00:00.000,1.74,118.22,-0.82,1.53
2024-04-23,11:10:00.000,1.45,128.00,-0.89,1.14
2024-04-23,11:20:00.000,1.89,130.75,-1.23,1.43
2024-04-23,11:30:00.000,1.10,122.21,-0.59,0.93
2024-04-23,11:40:00.000,2.54,113.27,-1.00,2.34
2024-04-23,11:50:00.000,0.51,157.73,-0.47,0.19
2024-04-23,12:00:00.000,1.60,43.22,1.16,1.09
2024-04-23,12:10:00.000,0.70,321.90,0.55,-0.43
2024-04-23,12:20:00.000,1.30,181.20,-1.30,-0.03
2024-04-23,12:30:00.000,4.87,56.20,2.71,4.04
2024-04-23,12:40:00.000,8.31,44.85,5.89,5.86
2024-04-23,12:50:00.000,7.52,27.08,6.69,3.42
2024-04-23,13:00:00.000,7.58,34.18,6.27,4.26
2024-04-23,13:10:00.000,13.91,31.82,11.82,7.34
2024-04-23,13:20:00.000,13.28,33.48,11.07,7.32
2024-04-23,13:30:00.000,9.93,22.73,9.16,3.84
2024-04-23,13:40:00.000,8.38,29.41,7.30,4.12
2024-04-23,13:50:00.000,9.47,40.91,7.16,6.20
2024-04-23,14:00:00.000,9.53,13.02,9.29,2.15
2024-04-23,14:10:00.000,12.53,4.69,12.49,1.02
2024-04-23,14:20:00.000,14.20,8.09,14.05,2.00
2024-04-23,14:30:00.000,13.13,355.95,13.10,-0.93
2024-04-23,14:40:00.000,16.64,350.76,16.42,-2.67
2024-04-23,14:50:00.000,11.17,346.58,10.87,-2.59
2024-04-23,15:00:00.000,11.22,358.75,11.22,-0.24
2024-04-23,15:10:00.000,16.24,355.48,16.18,-1.28
2024-04-23,15:20:00.000,13.70,19.29,12.93,4.53
2024-04-23,15:30:00.000,15.11,23.41,13.86,6.00
2024-04-23,15:40:00.000,14.27,18.31,13.54,4.48
2024-04-23,15:50:00.000,14.09,13.08,13.72,3.19
2024-04-23,16:00:00.000,15.25,8.68,15.07,2.30
2024-04-23,16:10:00.000,13.17,3.31,13.15,0.76
2024-04-23,16:20:00.000,12.88,5.11,12.83,1.15
2024-04-23,16:30:00.000,14.55,4.72,14.50,1.20
2024-04-23,16:40:00.000,14.97,343.70,14.36,-4.20
2024-04-23,16:50:00.000,14.02,349.22,13.77,-2.62
2024-04-23,17:00:00.000,7.45,352.97,7.39,-0.91
2024-04-23,17:10:00.000,9.65,345.59,9.35,-2.40
2024-04-23,17:20:00.000,7.65,359.91,7.65,-0.01
2024-04-23,17:30:00.000,10.95,0.24,10.95,0.05
2024-04-23,17:40:00.000,12.29,342.61,11.73,-3.67
2024-04-23,17:50:00.000,12.71,357.74,12.70,-0.50
2024-04-23,18:00:00.000,13.38,11.53,13.11,2.68
2024-04-23,18:10:00.000,14.44,1.40,14.44,0.35
2024-04-23,18:20:00.000,15.32,16.86,14.66,4.44
2024-04-23,18:30:00.000,11.80,25.65,10.64,5.11
2024-04-23,18:40:00.000,14.12,13.82,13.72,3.37
2024-04-23,18:50:00.000,13.20,6.64,13.12,1.53
2024-04-23,19:00:00.000,10.45,20.31,9.80,3.63
2024-04-23,19:10:00.000,9.35,25.71,8.43,4.06
2024-04-23,19:20:00.000,9.47,23.66,8.68,3.80
2024-04-23,19:30:00.000,9.35,19.38,8.82,3.10
2024-04-23,19:40:00.000,11.22,18.23,10.66,3.51
2024-04-23,19:50:00.000,11.58,12.83,11.29,2.57
2024-04-23,20:00:00.000,12.71,9.65,12.53,2.13
2024-04-23,20:10:00.000,12.37,0.71,12.37,0.15
2024-04-23,20:20:00.000,11.67,6.58,11.60,1.34
2024-04-23,20:30:00.000,11.84,5.80,11.78,1.20
2024-04-23,20:40:00.000,7.78,3.14,7.77,0.43
2024-04-23,20:50:00.000,7.78,18.46,7.38,2.46
2024-04-23,21:00:00.000,8.82,8.12,8.73,1.24
2024-04-23,21:10:00.000,11.58,6.47,11.51,1.30
2024-04-23,21:20:00.000,9.23,43.66,6.68,6.38
2024-04-23,21:30:00.000,9.35,33.18,7.83,5.12
2024-04-23,21:40:00.000,9.87,34.89,8.10,5.65
2024-04-23,21:50:00.000,8.25,52.71,5.00,6.56
2024-04-23,22:00:00.000,10.19,49.49,6.62,7.74
2024-04-23,22:10:00.000,10.03,48.06,6.70,7.46
2024-04-23,22:20:00.000,10.76,61.72,5.10,9.47
2024-04-23,22:30:00.000,8.51,57.84,4.53,7.21
2024-04-23,22:40:00.000,11.72,61.24,5.64,10.27
2024-04-23,22:50:00.000,10.55,54.58,6.12,8.60
2024-04-23,23:00:00.000,11.27,53.10,6.76,9.01
2024-04-23,23:10:00.000,11.49,53.86,6.78,9.28
2024-04-23,23:20:00.000,11.84,56.15,6.60,9.83
2024-04-23,23:30:00.000,11.67,48.77,7.69,8.78
2024-04-23,23:40:00.000,10.45,50.52,6.64,8.06
2024-04-23,23:50:00.000,12.37,55.52,7.00,10.19
2024-04-24,00:00:00.000,13.10,44.27,9.38,9.14
2024-04-24,00:10:00.000,12.33,48.15,8.23,9.18
2024-04-24,00:20:00.000,10.81,31.05,9.26,5.58
2024-04-24,00:30:00.000,11.45,45.62,8.01,8.18
2024-04-24,00:40:00.000,11.58,39.47,8.94,7.36
2024-04-24,00:50:00.000,12.67,36.19,10.23,7.48
2024-04-24,01:00:00.000,12.74,33.03,10.68,6.95
2024-04-24,01:10:00.000,9.65,37.99,7.61,5.94
2024-04-24,01:20:00.000,13.03,28.15,11.49,6.15
2024-04-24,01:30:00.000,12.74,31.64,10.85,6.68
2024-04-24,01:40:00.000,10.50,33.63,8.74,5.81
2024-04-24,01:50:00.000,11.17,32.13,9.46,5.94
2024-04-24,02:00:00.000,10.76,30.37,9.28,5.44
2024-04-24,02:10:00.000,9.87,29.28,8.61,4.83
2024-04-24,02:20:00.000,11.27,23.71,10.31,4.53
2024-04-24,02:30:00.000,10.39,19.50,9.80,3.47
2024-04-24,02:40:00.000,11.76,24.03,10.74,4.79
2024-04-24,02:50:00.000,9.59,19.90,9.02,3.26
2024-04-24,03:00:00.000,10.45,17.26,9.98,3.10
2024-04-24,03:10:00.000,9.00,23.21,8.27,3.55
2024-04-24,03:20:00.000,10.03,20.81,9.38,3.56
2024-04-24,03:30:00.000,9.47,12.85,9.24,2.11
2024-04-24,03:40:00.000,9.23,11.12,9.06,1.78
2024-04-24,03:50:00.000,9.18,16.11,8.81,2.55
2024-04-24,04:00:00.000,6.81,19.26,6.43,2.25
2024-04-24,04:10:00.000,9.47,2.60,9.46,0.43
2024-04-24,04:20:00.000,11.36,7.14,11.27,1.41
2024-04-24,04:30:00.000,9.41,7.20,9.34,1.18
2024-04-24,04:40:00.000,11.49,4.63,11.45,0.93
2024-04-24,04:50:00.000,9.93,6.89,9.85,1.19
2024-04-24,05:00:00.000,9.23,4.16,9.21,0.67
2024-04-24,05:10:00.000,8.45,354.22,8.40,-0.85
2024-04-24,05:20:00.000,5.94,359.87,5.94,-0.01
2024-04-24,05:30:00.000,7.92,6.06,7.87,0.83
2024-04-24,05:40:00.000,5.94,345.98,5.76,-1.44
2024-04-24,05:50:00.000,7.18,357.37,7.17,-0.33
2024-04-24,06:00:00.000,9.00,346.09,8.73,-2.16
2024-04-24,06:10:00.000,7.92,347.78,7.74,-1.68
2024-04-24,06:20:00.000,10.65,353.44,10.58,-1.22
2024-04-24,06:30:00.000,10.03,352.61,9.95,-1.29
2024-04-24,06:40:00.000,8.05,352.95,7.99,-0.99
2024-04-24,06:50:00.000,7.72,0.64,7.72,0.09
2024-04-24,07:00:00.000,9.47,354.68,9.43,-0.88
2024-04-24,07:10:00.000,6.45,353.76,6.41,-0.70
2024-04-24,07:20:00.000,9.65,355.90,9.63,-0.69
2024-04-24,07:30:00.000,7.25,356.71,7.24,-0.42
2024-04-24,07:40:00.000,5.64,351.12,5.57,-0.87
2024-04-24,07:50:00.000,3.70,327.95,3.14,-1.97
2024-04-24,08:00:00.000,8.31,343.32,7.96,-2.39
2024-04-24,08:10:00.000,7.85,338.11,7.28,-2.93
2024-04-24,08:20:00.000,5.48,349.24,5.39,-1.02
2024-04-24,08:30:00.000,3.08,335.72,2.81,-1.27
2024-04-24,08:40:00.000,10.71,11.06,10.51,2.05
2024-04-24,08:50:00.000,10.50,341.89,9.98,-3.26
2024-04-24,09:00:00.000,1.81,324.37,1.47,-1.06
2024-04-24,09:10:00.000,6.59,338.53,6.14,-2.41
2024-04-24,09:20:00.000,4.48,316.24,3.24,-3.10
2024-04-24,09:30:00.000,5.41,314.35,3.78,-3.86
2024-04-24,09:40:00.000,2.40,326.76,2.01,-1.31
2024-04-24,09:50:00.000,5.71,317.17,4.19,-3.88
2024-04-24,10:00:00.000,1.81,285.69,0.49,-1.75
2024-04-24,10:10:00.000,2.62,337.43,2.42,-1.00
2024-04-24,10:20:00.000,2.33,347.33,2.27,-0.51
2024-04-24,10:30:00.000,2.92,321.93,2.30,-1.80
2024-04-24,10:40:00.000,1.23,277.36,0.16,-1.22
2024-04-24,10:50:00.000,0.51,304.91,0.29,-0.42
2024-04-24,11:00:00.000,1.45,45.91,1.01,1.04
2024-04-24,11:10:00.000,3.31,15.56,3.19,0.89
2024-04-24,11:20:00.000,3.47,24.61,3.15,1.45
2024-04-24,11:30:00.000,4.48,29.51,3.90,2.21
2024-04-24,11:40:00.000,3.94,30.90,3.38,2.02
2024-04-24,11:50:00.000,3.94,36.50,3.17,2.34
2024-04-24,12:00:00.000,4.17,10.00,4.11,0.72
2024-04-24,12:10:00.000,3.39,14.10,3.29,0.83
2024-04-24,12:20:00.000,5.86,15.89,5.64,1.61
2024-04-24,12:30:00.000,5.02,2.81,5.01,0.25
2024-04-24,12:40:00.000,4.63,337.95,4.30,-1.74
2024-04-24,12:50:00.000,5.94,349.07,5.83,-1.13
2024-04-24,13:00:00.000,5.64,341.24,5.34,-1.81
2024-04-24,13:10:00.000,3.94,325.08,3.23,-2.25
2024-04-24,13:20:00.000,4.40,340.64,4.16,-1.46
2024-04-24,13:30:00.000,5.64,335.65,5.13,-2.32
2024-04-24,13:40:00.000,3.78,346.74,3.68,-0.87
2024-04-24,13:50:00.000,7.78,351.45,7.70,-1.16
2024-04-24,14:00:00.000,8.64,353.50,8.58,-0.98
2024-04-24,14:10:00.000,7.58,4.71,7.56,0.62
2024-04-24,14:20:00.000,4.17,3.76,4.16,0.27
2024-04-24,14:30:00.000,8.82,4.16,8.79,0.64
2024-04-24,14:40:00.000,7.25,0.09,7.25,0.01
2024-04-24,14:50:00.000,9.87,352.50,9.79,-1.29
2024-04-24,15:00:00.000,10.08,0.64,10.08,0.11
2024-04-24,15:10:00.000,11.13,358.33,11.12,-0.32
2024-04-24,15:20:00.000,9.87,359.69,9.87,-0.05
2024-04-24,15:30:00.000,9.82,3.71,9.80,0.64
2024-04-24,15:40:00.000,11.49,353.55,11.42,-1.29
2024-04-24,15:50:00.000,10.19,3.35,10.17,0.59
2024-04-24,16:00:00.000,10.08,0.97,10.08,0.17
2024-04-24,16:10:00.000,7.85,353.72,7.80,-0.86
2024-04-24,16:20:00.000,8.25,350.12,8.13,-1.42
2024-04-24,16:30:00.000,9.65,338.41,8.97,-3.55
2024-04-24,16:40:00.000,8.18,349.61,8.05,-1.48
2024-04-24,16:50:00.000,4.87,359.65,4.87,-0.03
2024-04-24,17:00:00.000,6.30,355.91,6.28,-0.45
2024-04-24,17:10:00.000,8.58,355.88,8.56,-0.62
2024-04-24,17:20:00.000,8.18,347.59,7.99,-1.76
2024-04-24,17:30:00.000,7.32,355.05,7.29,-0.63
2024-04-24,17:40:00.000,3.47,8.87,3.43,0.53
2024-04-24,17:50:00.000,5.56,345.65,5.39,-1.38
2024-04-24,18:00:00.000,5.79,0.40,5.79,0.04
2024-04-24,18:10:00.000,7.52,357.92,7.51,-0.27
2024-04-24,18:20:00.000,6.52,349.21,6.40,-1.22
2024-04-24,18:30:00.000,1.38,38.73,1.07,0.86
2024-04-24,18:40:00.000,2.40,88.21,0.08,2.40
2024-04-24,18:50:00.000,5.94,219.28,-4.59,-3.76
2024-04-24,19:00:00.000,1.74,252.51,-0.52,-1.66
2024-04-24,19:10:00.000,2.92,231.17,-1.83,-2.28
2024-04-24,19:20:00.000,2.40,209.81,-2.08,-1.19
2024-04-24,19:30:00.000,5.94,233.65,-3.52,-4.78
2024-04-24,19:40:00.000,8.25,186.11,-8.20,-0.88
2024-04-24,19:50:00.000,7.32,178.48,-7.31,0.19
2024-04-24,20:00:00.000,9.77,171.72,-9.67,1.41
2024-04-24,20:10:00.000,14.62,170.32,-14.41,2.46
2024-04-24,20:20:00.000,14.55,162.81,-13.90,4.30
2024-04-24,20:30:00.000,10.39,154.23,-9.36,4.52
2024-04-24,20:40:00.000,10.90,158.99,-10.18,3.91
2024-04-24,20:50:00.000,10.60,159.49,-9.93,3.71
2024-04-24,21:00:00.000,11.17,162.54,-10.66,3.35
2024-04-24,21:10:00.000,10.45,164.89,-10.08,2.72
2024-04-24,21:20:00.000,9.00,164.73,-8.68,2.37
2024-04-24,21:30:00.000,9.35,175.62,-9.33,0.71
2024-04-24,21:40:00.000,10.39,177.11,-10.38,0.52
2024-04-24,21:50:00.000,10.60,179.64,-10.60,0.07
2024-04-24,22:00:00.000,10.39,171.20,-10.27,1.59
