Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Ascidiella aspersa,Aulacomya atra,Anthothoe chilensis,Aplidium sp.,Austromegabalanus psittacus,Asterocarpa humilis,Corella eumyota,Aequipecten tehuelchus,Magellania venosa,Bryozoan,Corynactis carnea,Ciona intestinalis,Colonial tunicate,Ciona robusta,Rock boring bivalves,Diplosoma listerianum,Halcurias sp.,Hydrozoan,Lissoclinum fragile,Metridium senile,Myxicola,Paramolgula gregaria,Parabunodactis imperfecta,Clathria sp.,Cliona sp.,Sponge: Encrusting,Sponge: Masive,Sponge: Repent,Darwinella cf. rosacea,Tripalea clavaria,Terebellidae,Sponge: Tubular,Worms: Polychaetes: Tube worms,Sponge: massive violet,Bare Substrate,brown encrusting algae,Crustose coralline algae,Codium vermilara/fragile,Corallina officinalis (substratum),Colpomenia sinuosa,Dictyota dichotoma,Macroalgae: Filamentous,Lomentaria clavellosa,Hymenena/Phycodrys ,Ulva sp.,Juvenile Undaria pinnatifida,Sponge: Calcareous
IMG_5505 00287.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,0,0,2,57,0,8,7,0,0
IMG_5506 00288.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,2,48,0,4,19,0,0
IMG_5507 00289.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,2.97,0,0,0,1.98,60.39,0,0,19.8,0,0
IMG_5508 00290.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,4,0,0,8,59,0,2,14,0,0
IMG_5509 00291.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,2,58,0,1,8,0,0
IMG_5510 00292.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,3,0,0,0,0,35,0,17,2,0,0
IMG_5511 00293.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,9.9,0,0,0,0,0,0,0,0,24.75,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,15.84,0,0,2.97,0,0,0,0,0,0,20.79,0,14.85,1.98,0,0
IMG_5513 00294.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,7,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,11,0,0,6,0,3,0,0,0,0,32,0,12,2,0,0
IMG_5518 00295.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,22,0,0,0,0,0,0,0,0,62,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5519 00296.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,14,0,0,0,0,0,0,0,0,53,0,0,0,9,0,10,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5520 00297.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4,0,23,0,0,0,0,0,0,0,0,8,4,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5521 00298.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2.97,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,62.37,0,0.99,1.98,0,0,0,13.86,0,9.9,2.97,0,0
IMG_5522 00299.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,3,0,0,0,0,4,0,13,6,0,0
IMG_5523 00300.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,67.32,0,5.94,0,0,0,0,0,0,14.85,4.95,0,0
IMG_5524 00301.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,22.77,0,0,0,1.98,0,0,0,1.98,0,0,0,0,0,0,3.96,0,0,0,0,0,2.97,0,0,11.88,0,18.81,0,0,0,0,22.77,0,10.89,0,0,0
IMG_5525 00302.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,7,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,0,7,0,0,16,1,1,0,0,0,0,15,0,18,0,0,0
IMG_5533 00303.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,17.64,0.98,2.94,6.86,0,0,15.68,47.04,0,0,0,0,0
IMG_5534 00304.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,20,63,0,0,0,0,0
IMG_5535 00305.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0
IMG_5536 00306.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,81,0,0,0,4,0,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5537 00307.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1.98,0,0,0,0,0,0,0,0,0,0.99,0,8.91,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,76.23,0,0,0,0,0,0,6.93,0,0,0,0,0
IMG_5538 00308.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.91,0,0,0,0,0,0,0,0,0,0.91,0,13.65,0,0,0,0,0.91,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,41.86,0,3.64,0,0,0,0,19.11,0,0,0,0,0
IMG_5539 00309.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6.93,0,0,0,0,0,0,0,0,47.52,0,0,0,7.92,0,6.93,0,0,0,0,0,0,0,0,16.83,0.99,0,0,0,0,4.95,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5540 00310.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,62.37,0,0.99,0,1.98,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,5.94,0,1.98,0,0,0,0,19.8,0,0,0,0,0
IMG_5541 00311.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,25,56,0,0,10,0,0
IMG_5542 00312.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,3.68,0,0.92,0,0,0,29.44,47.84,0,0,0.92,0,0
IMG_5543 00313.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1.9,0,0,0,0,0,0,0,0,55.1,0,0,0,12.35,0.95,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,5.7,0,9.5,0,0,0,0,0.95,0,0,0,0,0
IMG_5544 00314.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,77,0,4,0,2,0,2,0,0,0,0,0,0,0,0,6,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5545 00315.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.95,0,0,0,0,0,0,0,0,0,3.8,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,2.85,67.45,0,4.75,0,0,0,0,8.55,0,0,0,0,0
IMG_5546 00316.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0.98,0,0,0,0,0,0,0,0,0,2.94,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,68.6,0,3.92,0,0,0,0,11.76,0,0,0,0,0
IMG_5547 00317.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,7,0,0,0,0,0,0,0,0,43,0,0,0,1,0,23,0,0,0,0,0,0,0,0,11,5,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5549 00318.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1,3,0,0,9,47,0,0,19,0,0
IMG_5550 00319.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,0.47,0,0,0,9.87,5.64,0,0,0.47,0,0
IMG_5551 00320.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,27.44,0,0,0,0,0,0,0,0,22.54,0,0.98,0,3.92,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.98,0,0,0,2.94,0,2.94,0,0,0,0,20.58,0,11.76,0,0,0
IMG_5552 00321.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,0,0,0,0,0,0,0,0,48,0,0,0,11,0,14,0,1,0,0,0,0,0,0,11,1,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5553 00322.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.98,0,4.95,0,0.99,0,0,0,0,0,0,0,0,0,0,0.99,1.98,0,0,0,0,0,0,3.96,59.4,0,1.98,0,0,0,0,21.78,0,0,0,0,0
IMG_5554 00323.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1.9,0,0,0,0,0,0,0,0,3.8,0,10.45,0,0,0,0,0,1.9,0,0,0,0,0,0,0,2.85,0,0.95,0,0,0,0,5.7,52.25,0,0.95,0,0,0,0,9.5,0,0,0,0,0
IMG_5555 00324.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3.96,0,0,0,0,0,0,0,0,23.76,0,0,0,1.98,0,39.6,0,0.99,0,0,0,0,0,0,13.86,4.95,0,0,0,0,0.99,0,0,7.92,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5557 00325.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,5,0,0,16,48,0,0,0,0,0
IMG_5558 00326.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,2,18,0,0,15,44,0,0,0,0,0
IMG_5559 00327.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,37.24,0,0,0,8.82,0,0,0,0,0,0,0,4.9,0,0,0.98,0,0,0,0,0,0,0,0,3.92,0,11.76,0,0,0,1.96,12.74,0,13.72,0,0,0
IMG_5560 00328.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,5.94,0,0,0,0,0,0,0,0,68.31,0,0,0,0.99,0,3.96,0,0,0,0,0,0,0,0,6.93,1.98,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5561 00329.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,5,0,0,0,0,7,0,0,0,0,0
IMG_5562 00330.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,2,0,0,0,0,17,0,0,4,0,0
IMG_5563 00331.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,8,0,0,0,0,0,0,0,0,60,0,0,0,8,0,8,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5564 00332.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1.98,0,0,0,0,0,0,0,0,46.53,0,0.99,0,3.96,0.99,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0,0,1.98,0,0,0,1.98,20.79,0,16.83,0,0,0
IMG_5565 00333.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,0,3,75,0,0,0,0,0
IMG_5566 00334.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,9.4,0,0.94,7.52,0,0,11.28,47.94,0,0,10.34,0,0
IMG_5567 00335.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1.96,0,0,0,0,0,0,0,0,25.48,0,0,0.98,3.92,0.98,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0.98,0.98,0,0,0.98,0,6.86,0,0,0,6.86,37.24,0,2.94,0,0,0
IMG_5568 00336.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,7,0,0,0,0,0,0,0,0,55,0,0,0,4,0,13,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5569 00337.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0,0.97,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.11,0,1.94,0,0,0,0,23.28,0,0,0,0,0
IMG_5570 00338.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,cavefloor,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,0,0,0,8,0,0,0,0,0
IMG_5571 00339.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,19,0,0,0,0,0,0,0,0,68,0,0,0,3,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5572 00340.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,31.36,0,0.98,0,4.9,0,0,0,0.98,0,0,0,0,0,0,2.94,0,0,0,0,0.98,0,0,0,7.84,0,15.68,0,0,0,0,28.42,0,1.96,0,0,0
IMG_5573 00341.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,4.83,0,2.76,6.9,0,0,17.94,13.11,0,0,0,0,0
IMG_5574 00342.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,horizontal,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,0,0.84,21.84,0,0,1.68,37.8,0,0,0.84,0,0
IMG_5575 00343.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,vertical,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,68.31,0,0.99,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,3.96,0,0,0,5.94,12.87,0,0.99,0,0,0
IMG_5576 00344.jpg,22/03/2019,GolfoNuevo,Pardelas,Middle_West,overhang,no,45,-42.623778,-64.266139,medium,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,9,0,0,0,0,0,0,0,0,79,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
