Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Pseudechinus magellanicus,Tegula patagonica ,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Ribeiroclinus eigenmanni,Helcogrammoides cunninghami,Pachycheles chubutensis,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,Fissurellidea patagonica,Fissurella radiosa tixierae,Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania sp.,Cycethra verrucosa,Pleurobranchaea maculata,Ophioplocus januarii,Odontaster penicillatus,Calliostoma,Heterobranchia
IMG_5869 00449.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5870 00450.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5871 00451.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5872 00452.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5873 00453.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5874 00454.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG_5875 00455.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5876 00456.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_5877 00457.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5878 00458.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5879 00459.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5880 00460.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5881 00461.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5882 00462.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5883 00463.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5884 00464.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5886 00465.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5889 00466.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_5890 00467.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5891 00468.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_5893 00469.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5895 00470.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5896 00471.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5897 00472.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5898 00473.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),overhang,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5900 00474.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5902 00475.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5903 00476.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5904 00477.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5914 00478.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5915 00479.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5919 00480.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5920 00481.jpg,26/03/2019,GolfoNuevo,Pardelas,Middle_East(SN),cavefloor,no,45,-42.624056,-64.260222,medium,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5923 00482.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5924 00483.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5925 00484.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,horizontal,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5926 00485.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5928 00486.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5929 00487.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5930 00488.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5931 00489.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5932 00490.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5933 00491.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5934 00492.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5935 00493.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5936 00494.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5937 00495.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5938 00496.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5939 00497.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5940 00498.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5941 00499.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5942 00500.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5943 00501.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5944 00502.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5945 00503.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5946 00504.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5947 00505.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5948 00506.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5949 00507.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5950 00508.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5951 00509.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5952 00510.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5953 00511.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5954 00512.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5955 00513.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5956 00514.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5957 00515.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5958 00516.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5959 00517.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,overhang,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5960 00518.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5961 00519.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5962 00520.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5963 00521.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,vertical,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5964 00522.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5965 00523.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5966 00524.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5967 00525.jpg,26/03/2019,GolfoNuevo,Pardelas,Shallow_East,cavefloor,no,45,-42.620333,-64.253717,shallow,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
